iso3,year,wpp_projection,pop_wpp,share_0_14,share_15_24,share_15_29,share_15_64,share_65p,youth_bulge_15_24_adult,youth_bulge_15_29_adult,male_share_15_29,dependency_ratio,median_age,tfr,life_expectancy,net_migration,crude_birth_rate,crude_death_rate,pop_growth,net_migration_rate,pop_wpp_lo80,pop_wpp_hi80,pop_wpp_low_var,pop_wpp_high_var,urban_share,urban_share_imputed,urban_pop_growth,creg_ethfrac,creg_ethpol,creg_relfrac,creg_relpol,hief_efindex,epr_excluded_share,epr_discriminated_share,epr_monopoly_dominant,epr_n_groups,epr_largest_group,v2stfisccap,v2svstterr,v2clrspct,v2stcritrecadm,v2x_rule,v2cacamps,v2pepwrsoc,v2xpe_exlsocgr,v2exl_legit_nationalist,rivalries_active,rivalries_spatial,rivalry_years_cum,trust_wvs,trust_wvs_interp,trust_wvs_mean,al_ethnic,al_language,al_religion,colonial_ruler,indep_year,indep_violent,former_colony,rugged,log_mountainous,years_since_indep,state_age,state_capacity_index,cohesion_index,asabiya_proxy
SLV,1968,0,3.52874,0.46721,0.184332,0.252213,0.499698,0.0330923,0.345975,0.473381,0.124939,1.00121,16.5085,6.38624,50.8368,-0.002919,0.044294,0.015895,0.02756,-0.000839,,,,,0.391704,0,0.0298883,0.192699,0.357478,0.0590782,0.116747,0.193,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.537,0.236,0.144,1.167,0.532,0.634,0.2,1,1,194,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,128,129,-0.146126,0.126501,0.496427
SLV,1969,0,3.62423,0.468394,0.184356,0.251905,0.498507,0.0330986,0.346791,0.473857,0.124499,1.00599,16.4517,6.27808,51.2788,-0.004355,0.043457,0.015539,0.0267,-0.001218,,,,,0.392744,0,0.0293538,0.192156,0.355855,0.0632917,0.124905,0.192,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.537,0.236,0.144,1.167,0.532,0.634,0.2,1,1,195,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,129,130,-0.146126,0.127741,0.496652
SLV,1970,0,3.71336,0.467632,0.186118,0.254283,0.500378,0.0319899,0.349604,0.477645,0.125634,0.99849,16.4789,6.17779,51.3643,-0.011367,0.042791,0.015398,0.02429,-0.003098,,,,,0.393965,0,0.0273982,0.191607,0.354262,0.0677857,0.133577,0.192,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.757,0.236,0.138,1.953,0.532,0.634,0.2,1,1,196,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,130,131,-0.194315,0.127741,0.487883
SLV,1971,0,3.80168,0.46664,0.188176,0.256829,0.502319,0.031041,0.352812,0.48153,0.126967,0.990768,16.5085,6.13037,51.6651,-0.016389,0.042833,0.014965,0.02351,-0.004362,,,,,0.395417,0,0.0271864,0.191051,0.352699,0.0725759,0.14279,0.191,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.757,0.236,0.137,1.953,0.532,0.634,0.2,1,1,197,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,131,132,-0.194315,0.128982,0.488108
SLV,1972,0,3.89197,0.465045,0.190668,0.259699,0.504756,0.0301996,0.356418,0.485459,0.128603,0.981157,16.5469,6.03151,51.9564,-0.017317,0.042539,0.014567,0.02347,-0.004502,,,,,0.39727,0,0.0281471,0.190489,0.351164,0.0776787,0.152568,0.19,0.1,0.1,1,2,0.9,-0.251,0.99167,-1.375,0.236,0.111,1.953,0.532,0.64,0.2,1,1,198,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,132,133,-0.329683,0.130223,0.463819
SLV,1973,0,3.98416,0.462941,0.193178,0.262631,0.507607,0.0294519,0.359695,0.489018,0.130378,0.970026,16.6092,5.92919,52.7817,-0.019347,0.042233,0.013908,0.02341,-0.004913,,,,,0.399637,0,0.0293512,0.189922,0.349657,0.08311,0.162933,0.19,0.1,0.1,1,2,0.9,-0.251,0.99167,-1.671,0.236,0.106,1.953,0.532,0.64,0.2,1,1,199,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,133,134,-0.39452,0.130223,0.452196
SLV,1974,0,4.07518,0.460544,0.195534,0.265622,0.51072,0.0287369,0.362465,0.492387,0.132207,0.958022,16.6897,5.82221,52.8912,-0.022844,0.041908,0.013656,0.02259,-0.005669,,,,,0.402489,0,0.0296995,0.189349,0.348175,0.088887,0.17391,0.189,0.1,0.1,1,2,0.9,-0.251,0.99167,-1.671,0.236,0.106,1.953,0.532,0.64,0.2,1,1,200,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,134,135,-0.39452,0.131464,0.452417
SLV,1975,0,4.16572,0.45784,0.197819,0.268688,0.514054,0.0281061,0.364873,0.495588,0.134093,0.945322,16.7896,5.70524,53.4217,-0.026198,0.04152,0.013189,0.02197,-0.006358,,,,,0.405796,0,0.0301549,0.188772,0.346718,0.0950267,0.185521,0.189,0.1,0.1,1,2,0.9,-0.251,0.99167,-1.671,0.236,0.106,1.953,0.532,0.64,0.2,1,1,201,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,135,136,-0.39452,0.131464,0.452417
SLV,1976,0,4.2549,0.454679,0.200157,0.271896,0.517569,0.0277517,0.367045,0.498599,0.136018,0.932109,16.9098,5.58985,54.375,-0.031317,0.041157,0.012534,0.02118,-0.007438,,,,,0.409528,0,0.0303393,0.18819,0.345285,0.101546,0.197788,0.188,0.1,0.1,1,2,0.9,-0.251,0.99167,-1.671,0.236,0.106,1.953,0.532,0.64,0.2,1,1,202,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,136,137,-0.39452,0.132704,0.452639
SLV,1977,0,4.34761,0.451063,0.202903,0.275535,0.521511,0.0274254,0.369629,0.501942,0.138143,0.917505,17.0322,5.47286,54.0472,-0.028742,0.040775,0.01254,0.02155,-0.006682,,,,,0.413656,0,0.0315825,0.187604,0.343875,0.108461,0.21073,0.188,0.1,0.1,1,2,0.9,-0.251,0.99167,-1.671,0.236,0.106,1.953,0.532,0.64,0.2,1,1,203,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,137,138,-0.39452,0.132704,0.452639
SLV,1978,0,4.44062,0.447128,0.205677,0.279114,0.525645,0.027227,0.372015,0.504843,0.140225,0.902423,17.1688,5.35655,54.7087,-0.031463,0.040408,0.012082,0.02117,-0.00716,,,,,0.41815,0,0.0319734,0.187014,0.342487,0.115791,0.224366,0.187,0.1,0.1,1,2,0.9,-0.251,0.99167,-1.671,0.236,0.106,1.953,0.532,0.64,0.2,1,1,204,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,138,139,-0.39452,0.133945,0.45286
SLV,1979,0,4.52015,0.443214,0.208436,0.282465,0.529829,0.0269573,0.374357,0.507313,0.142084,0.887403,17.3123,5.23402,53.8047,-0.044302,0.040097,0.012457,0.01775,-0.009888,,,,,0.42298,0,0.0292371,0.186421,0.34112,0.123549,0.238709,0.186,0.1,0.1,1,2,0.9,-0.251,0.99167,-2.005,0.236,0.114,2.371,0.532,0.64,0.2,1,1,205,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,139,140,-0.46768,0.135186,0.440095
SLV,1980,0,4.56061,0.440702,0.210605,0.284832,0.532553,0.0267447,0.376553,0.509267,0.14276,0.877748,17.4085,5.10654,48.5892,-0.071318,0.039835,0.015218,0.00891,-0.015707,,,,,0.428117,0,0.020981,0.185824,0.339773,0.131753,0.253773,0.186,0.1,0.1,1,2,0.9,-0.032,0.85,-2.005,0.236,0.134,2.723,0.703,0.631,0.2,1,1,206,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,140,141,-0.87346,0.135186,0.372311
SLV,1981,0,4.58059,0.438028,0.212212,0.286928,0.535412,0.0265597,0.37762,0.510573,0.143488,0.867719,17.5381,4.98602,50.8887,-0.097365,0.039578,0.013904,0.00437,-0.021302,,,,,0.43353,0,0.0169385,0.185224,0.338446,0.140417,0.269566,0.185,0.1,0.1,1,2,0.9,-0.032,0.85,-2.005,0.236,0.134,2.723,0.703,0.631,0.2,1,1,207,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,141,142,-0.87346,0.136427,0.372504
SLV,1982,0,4.66436,0.435276,0.21305,0.288701,0.538355,0.0263691,0.377264,0.511226,0.144252,0.857511,17.6937,4.82556,53.3423,-0.037159,0.038604,0.012441,0.01812,-0.008039,,,,,0.439192,0,0.0310979,0.184621,0.337137,0.149555,0.286092,0.185,0.1,0.1,1,2,0.9,-0.032,0.85,-2.005,0.236,0.134,2.723,0.703,0.631,0.2,1,1,208,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,142,143,-0.87346,0.136427,0.372504
SLV,1983,0,4.75037,0.432287,0.213556,0.290342,0.541525,0.0261874,0.376169,0.511424,0.144931,0.846636,17.8576,4.64988,54.3735,-0.035694,0.037687,0.011834,0.01827,-0.007583,,,,,0.445071,0,0.0315685,0.184015,0.335846,0.159179,0.303351,0.184,0.1,0.1,1,2,0.9,-0.032,0.85,-2.005,0.236,0.134,2.723,0.703,0.631,0.2,1,1,209,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,143,144,-0.87346,0.137667,0.372697
SLV,1984,0,4.84564,0.428846,0.213874,0.291904,0.545033,0.0261208,0.374459,0.511077,0.145717,0.83475,18.0347,4.47792,56.5713,-0.029767,0.03665,0.01059,0.01986,-0.006204,,,,,0.451138,0,0.0333963,0.183407,0.334572,0.1693,0.321338,0.183,0.1,0.1,1,2,0.9,-0.032,0.85,-2.005,0.236,0.124,2.723,0.703,0.623,0.2,1,1,210,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,144,145,-0.87346,0.138908,0.372891
SLV,1985,0,4.94377,0.426023,0.213234,0.292613,0.547778,0.0261988,0.371503,0.509799,0.146098,0.825557,18.2181,4.31648,58.0306,-0.029111,0.035735,0.009738,0.02005,-0.005947,,,,,0.457364,0,0.0337561,0.182797,0.333316,0.179927,0.340041,0.183,0.1,0.1,1,2,0.9,-0.032,0.86,-2.005,0.236,0.124,2.723,0.703,0.623,0.2,1,1,211,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,145,146,-0.840935,0.138908,0.377992
SLV,1986,0,5.04176,0.422677,0.212731,0.293424,0.550849,0.0264743,0.368478,0.508249,0.146521,0.81538,18.4082,4.19383,59.3292,-0.032181,0.035118,0.009045,0.01963,-0.006446,,,,,0.463719,0,0.0334252,0.182185,0.332075,0.191065,0.359441,0.182,0.1,0.1,1,2,0.9,-0.032,0.86,-2.005,0.236,0.124,2.723,0.703,0.623,0.2,1,1,212,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,146,147,-0.840935,0.140149,0.378188
SLV,1987,0,5.14312,0.419833,0.211569,0.293616,0.553482,0.026685,0.364669,0.506088,0.146491,0.806743,18.5764,4.17497,59.4024,-0.032308,0.035225,0.008977,0.0199,-0.006344,,,,,0.470172,0,0.0337256,0.18157,0.330849,0.202719,0.379513,0.182,0.1,0.1,1,2,0.9,-0.032,0.86,-2.005,0.236,0.124,2.723,0.703,0.623,0.2,1,1,213,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,147,148,-0.840935,0.140149,0.378188
SLV,1988,0,5.24855,0.418875,0.209572,0.292306,0.554016,0.0271088,0.360631,0.503,0.145726,0.805001,18.6388,4.10344,59.9769,-0.030806,0.034889,0.00867,0.02029,-0.005929,,,,,0.476696,0,0.03407,0.180954,0.329639,0.214888,0.400223,0.181,0.1,0.1,1,2,0.9,-0.032,0.86,-2.005,0.236,0.124,2.723,0.703,0.623,0.2,1,1,214,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,148,149,-0.840935,0.14139,0.378384
SLV,1989,0,5.34941,0.417988,0.20733,0.290615,0.554293,0.0277197,0.356229,0.499329,0.144749,0.804101,18.6721,4.03275,61.2536,-0.038211,0.034381,0.008132,0.01904,-0.007211,,,,,0.483259,0,0.0327103,0.180336,0.328443,0.227569,0.421529,0.18,0.1,0.1,1,2,0.9,-0.032,0.86,-2.005,0.236,0.14,2.723,0.703,0.623,0.2,1,1,215,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,149,150,-0.840935,0.142631,0.37858
SLV,1990,0,5.45004,0.416938,0.205544,0.289237,0.554747,0.028315,0.352525,0.496066,0.144001,0.802624,18.7154,3.96399,61.981,-0.039689,0.033733,0.007748,0.01864,-0.00735,,,,,0.489833,0,0.0321469,0.179716,0.327262,0.240753,0.443381,0.18,0.1,0.1,1,2,0.9,-0.032,0.86,-1.639,0.236,0.149,2.723,0.703,0.6,0.2,1,1,216,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,150,151,-0.760765,0.142631,0.391457
SLV,1991,0,5.54011,0.416145,0.204168,0.28765,0.554826,0.0290297,0.349689,0.492673,0.143193,0.802368,18.74,3.88859,62.5423,-0.050622,0.033094,0.007491,0.01639,-0.009212,,,,,0.496387,0,0.0296836,0.179095,0.326095,0.25443,0.46572,0.179,0.1,0.1,1,2,0.9,-0.032,0.86,-1.639,0.236,0.147,2.723,0.703,0.6,0.2,1,1,217,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,151,152,-0.760765,0.143871,0.391659
SLV,1992,0,5.63111,0.414698,0.203733,0.28641,0.555578,0.029724,0.348081,0.489337,0.142624,0.799929,18.7877,3.80169,62.9439,-0.048232,0.032216,0.007291,0.01629,-0.008635,,,,,0.502873,0,0.029273,0.178473,0.324941,0.26858,0.488475,0.178,0.1,0.1,1,2,0.9,-0.032,0.89,-0.533,0.236,0.291,2.723,0.798,0.579,0.2,1,1,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,152,153,-0.420928,0.145112,0.450142
SLV,1993,0,5.68881,0.408022,0.203777,0.286094,0.560418,0.0315593,0.344231,0.483286,0.142016,0.784381,19.1007,3.69065,63.9976,-0.080736,0.031343,0.006885,0.01019,-0.014264,,,,,0.509484,0,0.0232557,0.177849,0.3238,0.283183,0.51157,0.178,0.1,0.1,1,2,0.9,-0.032,0.94929,-0.261,0.227,0.345,0.991,1.206,0.519,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,153,154,-0.168505,0.145112,0.495741
SLV,1994,0,5.73945,0.401189,0.203932,0.285806,0.565277,0.0335344,0.340562,0.477289,0.141393,0.769046,19.4288,3.6132,64.47,-0.087318,0.030965,0.006819,0.00886,-0.015281,,,,,0.516518,0,0.022574,0.177225,0.322673,0.29821,0.534916,0.177,0.1,0.1,1,2,0.9,-0.032,0.94929,-0.261,0.227,0.358,0.991,1.206,0.519,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,154,155,-0.168505,0.146353,0.495966
SLV,1995,0,5.78481,0.394483,0.204569,0.285506,0.569858,0.0356593,0.337842,0.471508,0.140742,0.754824,19.7576,3.56782,64.9031,-0.092912,0.030788,0.006792,0.00787,-0.016125,,,,,0.523961,0,0.0221806,0.176599,0.321558,0.313625,0.558419,0.177,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.358,0.991,1.206,0.519,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,155,156,0.0615749,0.146353,0.537705
SLV,1996,0,5.82576,0.38808,0.204562,0.285175,0.573981,0.0379392,0.334296,0.466033,0.140058,0.742218,20.0875,3.48166,65.4804,-0.095977,0.030298,0.006711,0.00705,-0.016533,,,,,0.531767,0,0.0218416,0.175972,0.320456,0.329389,0.581974,0.176,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.358,0.991,1.206,0.519,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,156,157,0.0615749,0.147594,0.537928
SLV,1997,0,5.86339,0.382272,0.203932,0.2845,0.577387,0.0403403,0.330133,0.460559,0.139201,0.731939,20.4215,3.37656,66.2484,-0.09682,0.029566,0.006562,0.00644,-0.016566,,,,,0.539886,0,0.0215912,0.175344,0.319367,0.345454,0.60547,0.175,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.358,0.991,1.206,0.519,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,157,158,0.0615749,0.148834,0.538151
SLV,1998,0,5.89817,0.377214,0.202636,0.283175,0.579971,0.0428153,0.32537,0.45469,0.138021,0.724224,20.748,3.34249,66.6548,-0.099293,0.02939,0.006593,0.00591,-0.016884,,,,,0.54827,0,0.0213228,0.174715,0.31829,0.361766,0.628792,0.175,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.351,0.991,1.206,0.519,0.2,0,0,218,0.141148,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,158,159,0.0615749,0.148834,0.538151
SLV,1999,0,5.92963,0.372875,0.200769,0.281319,0.581764,0.0453613,0.320142,0.448585,0.136583,0.71891,21.068,3.21656,67.2851,-0.097475,0.028327,0.006523,0.00532,-0.016482,,,,,0.55687,0,0.0208852,0.174085,0.317225,0.378264,0.651818,0.174,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.351,0.991,1.206,0.519,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,159,160,0.0615749,0.150075,0.538374
SLV,2000,0,5.9571,0.369004,0.198492,0.279428,0.582996,0.0479997,0.314569,0.442836,0.135168,0.715277,21.3838,3.0761,67.7114,-0.094861,0.027132,0.006552,0.00462,-0.015961,,,,,0.565639,0,0.0202446,0.173454,0.316173,0.394882,0.674424,0.173,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.389,0.885,1.206,0.51,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,160,161,0.0615749,0.151316,0.538597
SLV,2001,0,5.97902,0.365189,0.196152,0.277295,0.584087,0.0507232,0.308993,0.436816,0.133667,0.712072,21.6916,2.92983,67.9645,-0.092389,0.025826,0.006672,0.00367,-0.015481,,,,,0.574527,0,0.0192646,0.172822,0.315133,0.411546,0.696487,0.173,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.389,0.885,1.206,0.51,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,161,162,0.0615749,0.151316,0.538597
SLV,2002,0,5.99424,0.360957,0.194162,0.275526,0.585486,0.0535566,0.303832,0.431154,0.132416,0.707982,21.9941,2.77479,68.5264,-0.090908,0.024406,0.006677,0.00254,-0.015185,,,,,0.583486,0,0.0180163,0.172189,0.314105,0.428177,0.717884,0.172,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.391,0.885,1.206,0.51,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,162,163,0.0615749,0.152557,0.53882
SLV,2003,0,6.00296,0.356411,0.192502,0.274126,0.587047,0.0565416,0.299107,0.425933,0.131442,0.703441,22.2903,2.6361,68.7918,-0.089146,0.023144,0.006832,0.00145,-0.014861,,,,,0.592469,0,0.0167302,0.171556,0.31309,0.44469,0.738495,0.172,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.388,0.885,1.206,0.51,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,163,164,0.0615749,0.152557,0.53882
SLV,2004,0,6.00638,0.351732,0.191324,0.273051,0.588603,0.0596657,0.295131,0.421201,0.130743,0.698939,22.564,2.51613,69.2948,-0.087466,0.022065,0.006926,0.00057,-0.014566,,,,,0.601425,0,0.0155755,0.170921,0.312088,0.460998,0.758207,0.171,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.362,0.885,1.206,0.51,0.2,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,164,165,0.0615749,0.153797,0.539043
SLV,2005,0,6.00477,0.346893,0.190835,0.272231,0.590149,0.0629586,0.292195,0.416824,0.130289,0.694488,22.809,2.44041,69.3356,-0.086501,0.021373,0.007239,-0.00027,-0.014403,,,,,0.610308,0,0.0143927,0.170285,0.311098,0.477007,0.776915,0.17,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.356,0.885,1.206,0.51,0.143,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,165,166,0.0615749,0.155038,0.539266
SLV,2006,0,5.99987,0.342068,0.191178,0.271689,0.591577,0.0663556,0.290573,0.412943,0.130105,0.690398,23.0114,2.3952,69.6123,-0.085789,0.020972,0.007496,-0.00082,-0.014293,,,,,0.619069,0,0.0134356,0.169648,0.310121,0.492623,0.794523,0.17,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.361,0.885,1.206,0.51,0.143,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,166,167,0.0615749,0.155038,0.539266
SLV,2007,0,6.01978,0.33667,0.193873,0.273273,0.596913,0.0664165,0.292273,0.411972,0.131658,0.675286,23.1433,2.35414,69.8195,-0.056857,0.020566,0.007791,0.00331,-0.009461,,,,,0.627677,0,0.0171224,0.16901,0.309157,0.507749,0.810948,0.169,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.361,0.885,1.206,0.51,0.143,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,167,168,0.0615749,0.156279,0.539489
SLV,2008,0,6.03881,0.330351,0.197493,0.275456,0.603056,0.0665931,0.294921,0.411343,0.133544,0.65822,23.2977,2.29134,70.1378,-0.056086,0.020045,0.007588,0.00316,-0.009302,,,,,0.636373,0,0.0169153,0.168371,0.308206,0.522289,0.826121,0.168,0.1,0,1,2,0.9,0.884,0.94929,-0.261,0.227,0.375,0.885,1.206,0.51,0.143,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,168,169,0.0615749,0.15752,0.539711
SLV,2009,0,6.05774,0.323567,0.201585,0.278171,0.609519,0.0669135,0.298013,0.411232,0.135713,0.640638,23.4709,2.26148,70.3586,-0.055966,0.019835,0.00745,0.00313,-0.009253,,,,,0.645299,0,0.0170599,0.16773,0.30727,0.536146,0.839986,0.168,0.1,0,1,2,0.9,0.813,0.94929,-0.261,0.227,0.396,0.885,1.265,0.503,0.571,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,169,170,0.0437412,0.15752,0.536505
SLV,2010,0,6.07875,0.316515,0.205756,0.281306,0.616018,0.0674679,0.301039,0.411576,0.138101,0.62333,23.6661,2.23937,70.9088,-0.054688,0.01969,0.007216,0.00346,-0.009012,,,,,0.654328,0,0.0173569,0.167088,0.306347,0.549227,0.852505,0.167,0.1,0,1,2,0.9,0.813,0.94571,-0.261,0.318,0.407,0.82,1.265,0.503,0.857,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,170,171,0.0320971,0.15876,0.534632
SLV,2011,0,6.1015,0.309467,0.209583,0.284689,0.622374,0.0681588,0.303509,0.412274,0.140619,0.60675,23.8816,2.22407,71.1918,-0.053433,0.019618,0.007109,0.00373,-0.008774,,,,,0.663344,0,0.0174202,0.166445,0.305438,0.561443,0.863652,0.166,0.1,0,1,2,0.9,0.813,0.94571,-0.261,0.318,0.407,0.82,1.265,0.503,0.857,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,171,172,0.0320971,0.160001,0.534855
SLV,2012,0,6.12645,0.302362,0.212863,0.288432,0.628697,0.0689417,0.305119,0.413441,0.143305,0.590592,24.1288,2.18696,71.4201,-0.050546,0.01939,0.007042,0.00408,-0.008267,,,,,0.672233,0,0.0173914,0.1658,0.304544,0.572709,0.87342,0.166,0.1,0,1,2,0.9,0.813,0.94571,-0.261,0.318,0.418,0.82,1.265,0.503,0.857,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,172,173,0.0320971,0.160001,0.534855
SLV,2013,0,6.15123,0.295333,0.215461,0.292346,0.634837,0.0698296,0.305763,0.414871,0.146014,0.575207,24.3992,2.15446,71.2251,-0.049087,0.019185,0.007152,0.00404,-0.007996,,,,,0.680879,0,0.0168157,0.165153,0.303665,0.582947,0.881814,0.165,0.1,0,1,2,0.9,0.813,0.94571,-0.261,0.318,0.469,0.82,1.265,0.519,0.857,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,173,174,0.0320971,0.161242,0.535079
SLV,2014,0,6.17468,0.288759,0.217088,0.295909,0.640469,0.0707724,0.305225,0.416046,0.148472,0.561356,24.6839,2.12607,71.1442,-0.049126,0.019014,0.007237,0.00381,-0.007971,,,,,0.689167,0,0.0159049,0.165153,0.303665,0.582947,0.881814,0.165,0.1,0,1,2,0.9,0.813,0.94571,-0.261,0.318,0.48,0.82,1.265,0.519,0.857,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,174,175,0.0320971,0.161242,0.535079
SLV,2015,0,6.19267,0.282798,0.217472,0.298658,0.645359,0.0718425,0.303223,0.416421,0.150453,0.549524,24.9858,2.06689,70.9524,-0.051278,0.018579,0.007378,0.00291,-0.008292,,,,,0.696982,0,0.0141857,0.165153,0.303665,0.582947,0.881814,0.165,0.1,0,1,2,0.9,0.813,0.9425,-0.261,0.238,0.485,0.767,1.265,0.519,0.714,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,175,176,0.0216564,0.161242,0.533197
SLV,2016,0,6.20893,0.277179,0.21659,0.300471,0.649763,0.0730577,0.299646,0.415692,0.151885,0.539022,25.3349,1.96522,70.9081,-0.047491,0.01773,0.007449,0.00262,-0.007659,,,,,0.70399,0,0.0126264,0.165153,0.303665,0.582947,0.881814,0.165,0.1,0,1,2,0.9,1.111,0.9425,-0.261,0.238,0.475,0.767,1.265,0.522,0.714,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,176,177,0.0965078,0.161242,0.546635
SLV,2017,0,6.21814,0.272429,0.214076,0.300712,0.653227,0.0743441,0.294234,0.413309,0.152455,0.530862,25.7038,1.89648,71.0074,-0.050608,0.017122,0.007494,0.00148,-0.008145,,,,,0.710857,0,0.0111889,0.165153,0.303665,0.582947,0.881814,0.165,0.1,0,1,2,0.9,1.111,0.954,-0.387,0.238,0.446,0.767,1.265,0.522,0.714,0,0,218,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,177,178,0.106313,0.161242,0.548385
